% # of instances: 2000

% Class distribution
% c1: 487
% c2: 487
% c3: 522
% c4: 504

@relation Synthetic_3_train

@attribute Dimension_1 numeric
@attribute Dimension_2 numeric
@attribute Dimension_3 numeric
@attribute Dimension_4 numeric
@attribute Dimension_5 numeric
@attribute Dimension_6 numeric
@attribute Dimension_8 numeric
@attribute Dimension_10 numeric
@attribute Dimension_11 numeric
@attribute Dimension_12 numeric
@attribute Dimension_13 numeric
@attribute Dimension_14 numeric
@attribute Dimension_15 numeric
@attribute Dimension_17 numeric
@attribute Dimension_18 numeric
@attribute Dimension_20 numeric
@attribute class {c1,c2,c3,c4}

@data
0.290031,1.909722,0.083196,-0.070717,2.820582,1.141281,0.013338,0.550228,2.831145,0.236272,1.114695,1.470823,-5.145717,0.097291,7.876602,-10.195019,c2
0.98567,0.727163,-1.91479,-2.199225,0.139721,0.68855,16.815811,1.535666,-1.267571,1.485203,-0.334935,0.091932,-2.001401,2.339083,0.178372,2.701659,c1
0.789173,2.71569,2.603135,2.521512,0.2373,0.817384,-1.888913,-0.126943,5.533686,1.103788,0.686732,-0.156906,1.909168,-0.488182,-1.455302,-0.762011,c3
-0.221983,2.677206,-0.462225,-0.26225,1.563066,0.18365,-1.340189,1.247628,-0.270282,-0.113287,0.980816,1.980634,-3.560791,1.813073,-1.331781,0.528329,c2
-0.227092,2.227062,3.541544,6.735981,1.394036,-0.240286,2.115598,0.051988,1.236694,1.339254,0.80363,1.683843,-0.810544,-1.437692,-3.045406,0.269555,c3
0.456039,4.11658,-1.570812,1.395302,-0.509801,0.362706,-0.801128,0.094834,1.765944,1.532134,1.087708,0.111236,4.80798,-0.39322,-3.578673,-0.148149,c3
0.651644,1.979964,6.897267,4.150113,-1.372575,0.545416,-2.892662,0.696955,8.267759,0.288784,0.725502,-0.961761,-3.47605,0.472909,-0.783768,0.98535,c4
1.438754,1.520781,7.049767,-0.564697,-0.137379,0.569227,72.610685,1.177633,1.343793,0.991886,1.31219,-1.186354,-4.539943,-0.465973,-0.772835,1.930152,c4
-1.272556,0.835827,5.121047,-1.91384,0.777517,0.692951,46.492931,1.412168,0.576638,1.289738,0.279214,-0.552891,-0.396626,0.884777,0.23949,0.025678,c1
1.768003,0.877924,-19.323727,-4.12821,0.357966,0.637822,117.777709,0.726791,0.209103,1.688482,-0.537116,0.275331,-1.496313,1.097928,0.235525,0.902376,c1
-0.096331,3.517541,-1.229191,3.495219,1.570547,0.562187,4.523115,-0.145492,-1.058446,1.623001,0.942416,-1.121411,4.907264,0.074066,-2.191672,0.050579,c3
1.207082,0.780673,1.554884,5.084232,2.554769,0.54977,-1.955493,1.549201,-0.872737,1.158449,1.049537,-0.249745,-1.769532,-0.70596,-1.424892,3.638548,c4
1.742926,-0.061017,-0.857952,-0.232596,1.064551,0.597381,6.758198,0.991947,0.042568,0.95517,0.721282,-1.792493,-4.132385,0.14913,-0.747141,4.104728,c4
1.706128,-0.738407,-1.119304,-1.823531,0.517557,0.601663,92.382937,1.025865,1.138124,1.661235,-0.86667,-0.693999,-0.190964,0.482665,-0.490377,1.850132,c1
0.602989,0.17215,10.688411,-1.084839,0.648895,0.710952,-17.650873,0.686851,-1.194607,1.868828,-0.159306,-0.936721,-0.196199,1.209039,0.276409,-1.483614,c1
0.436329,2.570289,0.587461,-0.798313,2.00874,0.611457,-0.177235,1.103599,2.173904,-0.140383,0.684101,-0.976316,-10.996364,-2.450357,5.488501,-1.351693,c2
0.50638,1.534723,5.041705,0.842111,2.508174,0.987661,2.111541,0.587795,0.610903,1.34947,1.175767,-1.254749,-5.03216,1.018623,3.570011,1.610646,c4
0.683618,2.339796,-2.411625,2.533543,1.266513,0.797786,-3.321298,-0.014724,5.36237,1.782571,0.833861,1.21997,1.249548,-0.482679,-0.996724,0.346718,c3
0.166724,3.326234,-0.269512,3.018034,2.401317,0.417125,-2.091633,0.719169,-0.241787,-0.182013,0.559679,2.643023,-2.477679,0.976919,4.524379,-2.104387,c2
-0.507541,4.034176,0.144471,1.227893,1.101978,0.450451,1.081816,0.620074,-0.357551,-0.284905,0.885292,0.614611,-7.59578,-1.259609,6.983024,-2.602691,c2
1.626208,1.646269,-0.800961,9.715407,0.713377,0.617486,3.373961,0.816774,5.864232,1.180555,1.493766,-0.516436,-3.878213,-1.055144,8.87123,1.605988,c4
-0.282249,3.241615,0.739135,-0.119471,3.236157,0.502986,1.917173,1.04652,0.085928,-0.124007,0.382499,2.182734,-3.822531,0.304945,0.167249,-2.290625,c2
0.573177,2.287651,-0.521541,3.952725,0.713603,0.052956,5.468216,-0.082489,2.158997,1.910966,0.358722,0.966118,1.223602,-2.393243,-1.749665,-0.126824,c3
0.089347,-0.155981,3.021285,-6.829487,1.199522,0.661443,-3.252786,1.129411,4.063699,1.323946,0.87268,-1.446736,-5.737869,2.020607,-0.197966,5.166553,c4
0.602663,2.243893,-1.032548,3.259666,1.268138,-0.012032,1.68602,-0.003947,-2.530845,1.96335,0.653715,-0.100895,1.831078,-1.346773,0.226833,2.283365,c3
-0.669987,-0.37065,-5.051125,-3.618039,0.031662,0.900322,-17.29157,0.539976,1.216342,1.587556,-0.71714,2.228089,-4.30057,0.145548,0.379152,1.03821,c1
0.841286,0.843914,-5.077537,3.621511,-0.643773,0.528961,0.126135,1.38396,2.946497,1.653036,0.701661,-2.534064,-5.273689,2.105343,1.641005,6.25953,c4
0.057524,3.011862,-1.331972,-0.419652,2.078505,0.452726,-0.103287,1.420309,0.46475,-0.135941,0.758938,0.674182,-7.619071,-3.009558,-0.394736,0.219518,c2
0.781595,3.812568,2.369672,2.81441,1.084561,-0.112265,-2.157564,0.026224,2.099398,1.95613,0.334061,0.528169,2.036382,-1.419792,-1.232119,0.753308,c3
0.411222,1.122385,-0.513851,7.115604,2.315865,0.699714,-1.707237,-0.005578,2.589667,1.892708,0.678172,0.536635,1.47761,-0.59039,-2.51902,1.429087,c3
-1.175709,3.53277,-2.28909,-0.018804,2.772925,0.098176,0.020263,1.734886,-2.202838,-0.097704,1.201934,1.018804,-5.879584,-2.941408,-1.669408,-0.908876,c2
0.7292,0.385313,2.918667,1.473937,0.498842,0.963572,19.248055,0.852499,4.203181,1.835525,0.839366,-0.856287,-5.219865,1.732792,-1.512409,2.602544,c4
1.224249,-0.70755,-4.07007,-2.379403,0.799118,0.808157,41.754512,-0.40183,-1.230963,1.312683,0.003845,-0.317413,-0.359061,1.977946,-0.787345,2.530299,c1
-2.559367,0.660089,3.659102,-1.924156,0.336982,0.784104,161.993217,-0.215764,-0.704022,1.22991,-0.354725,-1.629227,-0.127441,1.470776,1.345634,-0.490744,c1
1.33295,2.330409,-0.667794,-6.490252,0.51256,0.603611,4.699297,0.906471,1.93466,1.552567,1.114836,0.058776,-1.707053,1.655607,-0.096091,1.662777,c4
1.002713,-0.61109,1.149151,1.235493,0.461244,0.662762,-4.365235,-0.037968,0.3684,1.51596,0.951833,-0.05305,-3.061015,1.416757,-0.624308,2.854594,c4
0.409589,1.431655,3.295685,-4.779183,0.184079,0.946079,-16.181769,-0.036047,0.833022,0.921974,0.660345,1.053354,-2.703197,1.471501,-0.631024,3.236445,c1
1.185897,1.348179,1.564325,2.645029,0.315735,0.108517,-1.0331,-1.06116,3.759064,1.906753,0.941002,1.678136,0.114477,-2.341214,-1.563078,0.103628,c3
1.23505,0.018464,-1.019942,-13.568018,0.430481,0.806884,-0.147981,0.346592,-5.032366,1.619717,1.04939,-1.145461,-4.634436,0.846964,-1.208952,3.917704,c4
0.640271,-0.119261,5.125381,10.103274,0.635719,0.681063,-2.178416,2.047498,7.359312,1.315173,0.877184,-2.588921,-4.017872,0.840494,1.599952,3.413206,c4
-0.11609,4.420355,-0.586015,0.702208,0.863545,0.252824,5.539784,1.209192,3.352536,0.124287,0.836749,1.121261,-4.727602,0.568046,-1.000597,1.181113,c2
0.749336,2.661865,-2.680391,-0.7489,3.231254,0.322255,2.045249,0.920425,2.699632,0.233311,0.557983,0.931709,-5.648264,-2.375911,-1.5303,1.455925,c2
-0.03612,3.368174,0.60749,-4.05025,0.5716,1.235331,1.995897,0.955575,1.147318,0.502275,0.962214,1.081091,-5.210702,-2.624374,0.15398,-0.6456,c2
0.250521,1.660124,-0.211359,-0.710498,1.274498,0.526701,1.244989,0.156649,0.122662,0.766148,1.113471,2.044213,-1.837598,-0.113309,-2.203679,-4.348743,c2
0.568986,2.817778,2.153374,3.921687,-0.503751,-0.150804,7.800647,0.027239,5.259169,1.73333,0.841012,1.486092,0.570395,-1.816885,-1.54333,0.184585,c3
0.575797,1.97431,-0.185992,-2.986427,0.430678,0.592495,44.696851,0.050606,-0.811911,0.995875,0.662989,-0.530752,0.320464,2.700259,-0.416305,0.792338,c1
0.865963,1.805687,-0.867457,2.467053,0.50203,0.250547,0.706504,-0.61246,3.896506,1.627576,1.110627,1.36341,0.561807,-0.820772,-2.010632,-0.865469,c3
0.328781,3.814391,-0.133973,0.397247,1.92003,1.335919,1.303922,-0.686641,-1.024128,0.770995,0.827458,3.478512,0.485213,-0.824457,0.500403,2.896608,c2
0.655527,3.164658,1.59604,3.289676,-1.013997,0.941362,1.020963,0.447644,0.211092,1.543827,1.306784,2.128402,-1.35615,-1.783739,0.194857,0.671729,c3
0.830318,0.99039,-7.663478,-2.742848,0.324742,0.995754,-18.272354,-0.323242,0.33894,0.995869,0.062591,-0.001766,-0.83363,0.535776,0.435747,-1.626619,c1
1.310892,0.727537,0.744545,-5.165973,0.173026,0.615754,4.885008,1.428628,0.744709,1.239627,1.493884,-2.430391,-5.443713,2.201784,-0.497515,3.149781,c4
1.368152,0.106038,3.43248,-4.420189,1.688267,0.775016,-2.620213,1.93851,8.490419,1.09105,1.173303,-0.891417,-4.611448,1.797401,-1.940658,2.223057,c4
0.173692,3.132722,0.239953,1.849982,-0.10362,-0.249422,4.807451,0.94892,1.853814,1.381503,0.65756,-0.357197,3.558496,-2.118117,-0.732221,-1.35413,c3
-0.905774,4.708205,-0.702145,0.890306,1.129643,1.109437,1.274341,-0.421585,1.840003,0.914022,0.946303,1.892605,-5.668697,-3.004245,-0.100069,-30.921757,c2
-0.50063,-0.29863,5.210134,-3.058301,0.66633,0.62741,14.183249,-1.104142,-1.039443,0.107124,0.609588,0.74192,-2.959188,2.139101,0.379298,1.314106,c1
1.140583,0.292443,-5.848424,-4.381435,0.664655,0.511117,43.756177,-0.221021,0.84058,0.28159,0.663883,0.329071,-1.639056,1.078882,-1.344327,1.646466,c1
-0.428515,2.46693,-0.179512,3.55333,-1.183206,-0.223231,0.608279,0.985298,2.982499,1.166442,1.201693,0.808044,0.145369,-0.079829,-1.225116,-0.512436,c3
0.097449,-0.788758,-3.979736,-3.058875,0.757911,0.511454,-2.192752,0.569662,-0.455918,1.151194,0.622563,-0.70916,-3.125522,-0.077439,3.784826,2.337799,c4
0.02727,2.467731,-0.154483,0.824245,-0.827246,0.949401,-0.954796,-0.371257,2.966323,1.302582,0.595861,2.202789,-4.161082,-1.310755,0.246572,0.472733,c2
1.114652,1.736328,2.476222,2.909251,0.064549,-0.197026,4.558711,0.357786,5.69713,0.963219,0.898823,1.77064,0.462556,-0.733924,-2.079972,2.120764,c3
-0.366874,1.476874,0.078561,3.704507,2.029762,0.313569,-1.603243,-0.058115,6.303052,0.785368,0.733893,1.961682,-2.4834,-1.602232,-3.585407,-0.291392,c3
0.307041,2.459745,-0.591274,-0.271603,3.76153,1.283752,-0.78343,1.541665,0.173758,1.49811,0.651502,3.490797,1.976144,-0.481196,-1.324738,0.192313,c2
-0.045329,-0.059699,-5.386084,-4.225798,0.56849,0.965324,-18.874281,0.62571,0.80495,0.072317,1.219188,-0.572199,-0.605853,2.235012,2.126855,0.886592,c1
-0.445182,2.608657,-2.689537,4.388477,0.023142,-0.09191,1.583892,-0.100886,-3.282393,0.560009,0.695238,0.98309,0.421598,-1.175548,-2.325106,-1.510229,c3
-0.794817,0.65736,-5.531234,-4.26795,0.165598,0.875358,-10.691944,1.732165,-0.082273,-0.102577,0.942259,2.239539,-0.621514,2.450888,0.603673,0.168917,c1
-0.662865,1.808283,0.484587,-0.018695,-0.252304,0.529955,1.116476,0.909447,1.645513,1.503983,0.553937,0.743487,-6.29075,-1.457363,4.508858,1.358782,c2
0.416697,0.164869,-0.805247,-3.403518,0.169059,0.74069,-15.914842,0.242012,-1.147965,0.120816,0.684983,-0.907484,0.494851,1.132871,-2.028157,-0.312528,c1
-1.088611,-0.230019,-2.483658,-4.090692,0.464572,0.835343,18.850969,0.389036,0.069209,-0.399651,1.580629,-1.937516,1.103432,0.93891,0.500297,0.755297,c1
1.453526,0.202687,-0.494666,-3.17387,0.009101,0.624508,18.914374,1.275005,0.554474,-0.083272,0.965874,-1.151235,-0.327829,1.358932,0.480984,-1.238465,c1
1.656264,1.752409,-4.368961,11.230773,-0.125999,0.956175,-4.05781,1.371893,3.331791,0.76689,0.614849,-0.416368,-4.498026,-1.619551,4.382209,3.253865,c4
0.365763,1.322462,0.087511,-1.886271,1.237381,0.924106,2.116805,1.071397,-0.296948,1.820163,0.431903,1.794961,-4.107512,-2.842734,-0.21647,2.032184,c2
0.407755,2.272556,-0.57257,0.293215,1.073713,1.196855,3.770117,1.060691,0.826306,1.865882,0.48873,1.87099,-2.103097,1.100273,-2.746905,1.12632,c2
0.542326,2.780332,-0.987611,0.121757,1.290907,0.853545,-0.427444,1.280329,1.023952,0.620061,0.841051,-2.177924,-5.300916,0.183658,0.12579,5.558283,c4
1.112291,-0.22972,2.733264,-0.934322,-0.833783,0.706882,61.523399,0.587485,6.787334,0.75049,1.157827,-0.632425,-2.371537,-0.414042,-1.254598,3.858931,c4
0.821384,1.660213,2.303144,2.782835,1.377502,0.599174,-0.641688,0.356066,5.564846,0.346032,0.470477,-0.346856,4.637208,-2.562896,-2.066015,-0.1245,c3
1.841042,3.898857,-0.064064,0.354394,1.850404,0.240018,1.668064,0.479073,3.898957,1.930633,0.179127,2.426562,-0.082856,-2.220343,-1.777787,2.489052,c2
0.517478,2.453222,-0.268709,-1.001188,3.252141,1.013483,0.698603,0.212864,0.15979,1.77245,0.889213,2.251215,-0.893314,-0.96727,2.802003,-0.937866,c2
1.493462,2.467371,-2.999626,-1.052186,1.336028,0.72585,-1.149003,0.509361,-6.945819,0.521028,1.198238,-3.771905,-7.183296,1.465818,-0.86936,3.288874,c4
-0.112645,2.234641,2.036557,-0.076068,3.046951,0.803371,-0.012874,0.577952,2.638669,1.939634,0.013797,1.794227,-3.575978,1.079883,1.532271,2.37117,c2
0.535393,-0.065106,-2.974549,-4.437595,0.542917,0.893667,18.508966,1.347745,-1.093675,-0.25368,1.34577,-1.081833,1.141211,0.949451,1.406708,2.698221,c1
0.671557,-1.229863,-0.61911,8.622694,-0.531664,0.91897,-2.969243,-0.101349,2.401025,-0.027986,1.184846,0.27515,-1.949036,2.547419,-1.485991,3.97793,c4
0.854675,2.255238,0.081672,-10.115374,1.115308,0.631565,2.384746,1.159421,6.679699,0.248667,0.522333,-1.420656,-4.007972,-0.612442,1.387956,4.668484,c4
-0.695321,2.439315,-0.297338,-0.156649,0.068827,0.731786,4.972822,0.467135,-2.653169,1.709157,1.111352,2.425132,-4.444454,0.703591,-2.665201,3.889855,c2
0.457114,0.458609,-5.065263,-2.044464,0.634377,0.649398,-17.62799,0.571583,2.000502,-0.568679,1.090378,-1.123003,-1.19324,0.695243,-0.115491,-0.632483,c1
1.060476,4.111493,0.666509,-0.974578,1.570187,1.112366,2.858401,1.163238,2.490472,1.576941,0.92033,2.400899,-2.95079,0.254492,-0.734013,-2.92044,c2
-0.062941,2.402957,2.951146,2.398508,0.086221,-0.119674,0.393875,-0.835681,2.556626,0.19499,0.921639,1.27627,0.237567,0.266135,-1.738606,1.703986,c3
0.084812,2.705528,-1.817067,-0.488478,2.907215,0.066671,-1.337953,0.7839,1.538619,1.674126,0.730489,0.297454,-8.439699,-0.726505,-2.218253,0.873078,c2
0.515525,-0.576435,5.088027,-1.830253,0.143857,0.637414,-17.753622,0.504573,0.332564,-0.196591,1.088525,-0.962443,-0.686001,0.745581,-0.137699,0.659672,c1
-0.03314,3.701339,0.472659,-1.376693,2.221946,1.257301,2.398733,0.77683,1.863331,1.548003,0.284612,1.145542,-6.298407,0.967006,0.197629,-1.577566,c2
1.707671,1.447982,9.397176,-6.98312,0.734003,0.724008,-1.0235,1.211673,5.57225,-0.329628,0.331697,-1.485115,-4.181661,-0.581564,0.226716,5.440469,c4
-0.199319,0.118091,-2.650544,3.984781,-0.831891,-0.200252,9.980247,0.88718,0.336573,0.084649,0.8307,1.506722,-0.167783,-1.816674,-2.942387,0.142133,c3
-0.010721,1.995412,0.147377,-0.514679,0.324109,0.246297,1.827353,0.870934,0.288185,1.187255,1.212037,3.030957,0.644358,-0.565128,-2.595087,-0.43565,c2
0.226522,0.070573,-6.18157,-3.570274,0.096969,0.922488,36.140568,0.183,0.347209,-0.23388,1.144002,-1.086788,-0.03167,0.600166,-1.879083,0.196112,c1
0.386241,0.1213,-0.617402,-2.93531,-0.491663,0.569806,13.28717,0.501593,2.694106,-0.14145,0.468777,-1.169143,-2.651328,-0.98951,-2.0194,1.363006,c4
-0.424879,2.820858,1.543266,8.013942,1.384316,-0.253705,-0.886413,-0.011112,-3.567244,-0.018939,-0.05118,1.433943,0.012015,-2.462649,-2.109187,0.428835,c3
0.403782,1.309511,7.218718,-1.677836,0.322607,0.539695,-16.112598,0.415063,1.036187,-0.268523,0.996929,1.605437,-0.617659,0.719359,1.352961,2.519011,c1
-0.391868,1.675611,0.65383,3.291086,0.836891,0.7537,1.120827,-0.701105,2.463699,-0.030595,-0.525,1.182151,1.157245,-0.406165,1.332233,0.572441,c3
0.076886,0.406871,-3.853318,3.64958,0.783422,0.676983,-3.35864,1.020992,1.627187,-0.030548,0.6741,-0.352584,-3.910407,0.466285,8.478843,3.157203,c4
0.405899,1.410159,4.214816,-9.15011,-0.442886,0.813871,19.421886,1.538788,-2.057346,-0.414895,1.146327,-1.586283,-3.656473,-0.586464,-0.414256,1.626432,c4
-0.067809,1.589091,0.765914,6.992748,0.955633,-0.23646,2.22065,-0.148361,5.679821,-0.050934,0.501458,0.295118,0.441423,-0.514462,0.424713,-0.892098,c3
-0.112692,-0.4079,0.523673,-2.140375,0.676179,0.575992,-16.398908,0.482259,-0.602435,0.215214,0.278047,-0.156471,-0.88884,2.078758,6.425095,0.847487,c1
0.728878,3.157321,3.936568,3.105997,-0.398488,-0.4719,3.248588,0.219048,-2.72142,-0.033683,0.459348,0.458166,2.463701,-0.446256,-2.385323,-0.455748,c3
0.11051,-0.839376,11.209073,-4.747195,0.294392,0.721416,-17.909595,0.427974,-1.309463,0.061915,1.123058,0.576222,-0.838989,1.700794,1.27559,4.677086,c1
0.684301,0.004926,-2.075608,4.979332,2.273972,0.730863,0.364362,0.084324,1.212611,0.03589,0.58436,1.314203,0.366565,-1.973137,-1.494529,0.49738,c3
0.090084,-0.924006,1.316043,-1.942834,0.35136,0.683708,148.763525,-0.127826,0.195416,0.224556,0.796321,-0.099145,-2.120466,1.264014,-0.732302,-0.310653,c1
-0.555181,3.932966,-1.17148,0.248665,1.133282,0.564924,1.879358,0.944907,0.873312,1.169553,0.980199,1.829343,-4.909023,-1.252936,-2.421905,-0.062417,c2
0.98958,2.414417,1.139961,2.389411,1.175802,0.699243,1.777757,0.221975,0.901725,0.082373,0.472438,1.224871,-0.364025,-0.697192,-0.239541,0.859206,c3
0.200546,1.501597,-1.040738,1.956295,-0.505247,0.858903,-0.551026,-0.522544,0.780023,0.275321,0.670134,0.797937,0.409667,-1.441727,-1.916209,0.206239,c3
-0.277313,1.858861,-0.556486,3.159687,0.505162,0.846976,0.49246,-0.681498,1.499066,0.401018,0.438079,-0.338464,3.574616,-2.09499,-0.805739,1.659982,c3
-0.497314,0.760071,-2.86522,6.575603,1.618559,0.663504,-1.242463,-0.805178,-0.544859,0.532844,0.829119,1.029994,1.576876,-0.035564,-1.548243,-0.118238,c3
0.884673,0.383986,-0.517105,9.810002,0.607595,0.728715,16.866554,2.097019,5.151623,-0.4961,1.842648,-1.136392,-4.030418,1.159588,-1.726316,2.789368,c4
0.645454,3.575043,-1.482325,0.622062,-1.277926,0.262823,3.1212,1.113314,0.173066,0.714178,0.857538,2.193662,-2.106118,-0.341369,-0.25888,-1.226558,c2
0.430715,4.218663,-2.017016,-1.344475,-0.298735,0.968605,0.631247,1.455341,-1.846991,0.729912,1.04592,0.0819,-9.66166,1.17195,-1.416336,0.266115,c2
1.080033,0.083241,2.076018,11.822078,0.194122,0.97126,24.537463,0.884842,-2.076696,-0.028809,1.376495,-1.678757,-4.57239,0.69874,-1.978505,3.966506,c4
-0.675928,4.237378,1.931548,1.846632,3.659503,0.310929,0.307533,0.849293,2.671941,0.38766,1.161863,1.236016,-5.724124,0.673499,-1.917308,-0.837153,c2
-0.656116,0.486219,-0.951862,-4.379328,0.184274,0.905144,19.061248,-1.27819,1.066375,0.997896,-0.341913,1.348031,-0.777726,1.634571,-0.231753,0.905106,c1
1.522026,-1.386995,-1.587288,-5.229567,0.822121,0.907258,-16.030758,-0.262317,-1.701231,0.890069,0.488651,-0.30118,1.222651,1.940228,1.575222,1.808747,c1
-1.809884,-1.189373,-1.068456,-1.329633,0.386301,0.73661,18.125047,0.504808,-1.089368,0.78674,0.413376,-0.372414,-0.406947,2.206393,0.911851,-0.152829,c1
1.190333,2.08515,-2.356848,1.769021,1.036928,0.063694,-1.013054,-0.066897,4.12481,0.799575,1.285142,0.218565,3.05942,-2.13218,-3.174012,0.492286,c3
-0.739106,-0.723853,0.205122,-4.57329,0.507428,0.745143,-14.371683,0.407839,0.69899,0.954495,0.2446,-2.5602,0.999054,0.500429,2.016847,0.792648,c1
1.059032,2.603716,0.323215,0.94091,1.98454,0.975973,2.819417,0.49353,0.354603,0.247114,0.925636,0.52128,-8.028548,-3.732026,-1.543961,-1.007316,c2
1.024666,-0.876564,9.691518,-3.824989,0.642102,0.745423,16.079767,0.382322,0.147636,1.168745,-0.238689,0.215944,-2.150222,1.80664,-2.452745,1.660434,c1
1.294156,-0.684351,0.61136,-0.793203,-0.879644,0.792431,-0.223906,0.99085,8.1801,-0.204545,1.308409,-3.59736,-5.715204,-0.469976,-0.540032,-2.018029,c4
0.38722,1.086322,-3.062333,-6.523383,0.14418,0.88844,0.009576,0.435515,-3.25624,0.255494,0.791493,-3.7444,-5.195254,1.454718,-0.662881,4.113161,c4
0.463086,-2.585138,3.785051,-1.962997,0.072164,0.6172,29.480534,0.713868,0.948997,1.161201,-0.098408,1.126302,-1.218881,2.245295,-0.21043,3.036213,c1
-0.71256,1.802796,-1.805797,-1.495604,0.018277,0.352375,0.130353,0.114225,3.549923,0.247808,0.754856,2.448434,-1.432059,-3.079936,1.180143,1.39234,c2
1.24921,0.331267,2.659328,1.958878,0.726077,0.880109,4.578637,1.558637,-1.435053,1.823399,-0.510804,-2.605925,0.120993,2.067662,-0.912301,1.913495,c1
1.814303,-0.228521,-5.291553,-2.416398,0.100841,0.764864,-0.851851,1.264414,-0.316616,1.778639,-0.273266,0.316219,-0.636794,0.889322,-0.246479,2.432115,c1
1.260373,4.009096,-5.836815,-9.764111,-0.240226,0.607424,0.30522,0.268127,-0.709887,0.35246,0.582181,0.69518,-2.455358,1.748282,-1.785877,4.344103,c4
1.761502,1.273581,-4.925122,2.134066,-0.443017,0.746864,10.031836,0.237117,10.361112,0.542588,0.556069,-1.822764,-3.921107,1.052255,-1.313506,1.369188,c4
-0.262354,3.495794,-0.718643,3.499021,0.127992,-0.057682,-3.418756,-0.626253,3.201558,0.908701,0.78838,1.272902,-1.828926,0.119854,-1.676075,-0.952348,c3
0.680005,1.825194,1.472987,3.344914,-0.754039,0.173123,0.195132,-0.638804,3.928785,1.136327,0.648498,2.287707,-1.969105,-1.3787,-2.672204,-1.000304,c3
0.129898,1.124215,0.790405,-0.712119,2.016984,0.696931,-2.065714,0.855846,-1.754153,0.58069,0.084147,-0.847983,-5.95935,1.387003,-1.031883,2.559468,c4
0.784916,3.475974,-0.84159,-1.365686,2.159303,1.352019,0.707321,0.901749,1.790699,0.128862,0.561861,1.98772,-1.224547,-2.756979,-1.516057,-13.070732,c2
-1.050815,1.973227,1.669901,-0.528813,2.83335,0.622571,2.133088,0.278117,-0.242975,0.001252,0.693612,4.136592,2.801142,-0.449376,-0.613118,0.194748,c2
0.391878,2.609658,0.187334,1.369704,-0.418589,0.234211,-3.332749,-0.351,-0.029859,1.360526,0.929838,0.117057,0.814262,0.767568,-4.729567,0.186644,c3
0.031999,-1.042877,0.561856,-6.672391,-0.513272,0.512742,15.286168,1.972725,-1.202533,0.893385,0.271215,-1.61912,-5.088822,0.819202,-1.976122,1.432664,c4
0.881202,0.23229,4.101244,-0.644225,0.642283,0.92269,-16.634728,1.082064,0.82965,1.769089,-0.535038,-0.321483,-1.689693,1.951368,-0.213376,0.671784,c1
0.921639,1.177781,0.30314,1.458574,-0.298706,0.493935,1.848414,-1.006427,1.517966,1.551156,0.720817,0.469434,1.941489,-2.07092,-4.257241,0.247012,c3
-0.739226,1.040728,2.598599,-2.32262,0.203996,0.878273,44.689578,1.41145,-0.401318,1.941315,-0.695112,0.229764,0.043416,1.744363,-0.029008,-2.181158,c1
-1.196749,2.610404,-1.615443,-1.185784,1.815746,0.152289,0.550274,0.772958,1.475834,-0.076376,0.844361,0.040579,-9.3275,-3.235437,4.967523,-2.095451,c2
1.317113,0.03143,-4.412299,-2.18763,0.376835,0.935545,22.454234,0.501718,0.578153,1.576189,-0.566055,0.007417,0.263392,1.380249,-0.354463,2.383599,c1
-0.444702,2.759346,0.839433,0.171238,1.545598,0.194544,0.142509,0.4467,3.137454,-0.135682,0.624437,1.317144,-7.073239,-3.243452,-1.320788,-2.429525,c2
-0.141441,3.70962,-0.731277,1.249454,0.855237,1.233608,0.669823,0.278859,2.824008,-0.165501,0.692761,2.685129,-1.971108,1.152809,-0.788208,1.763254,c2
1.070382,2.170781,4.772969,-3.435843,1.111481,0.582111,5.342033,2.086302,-3.983137,0.783288,0.93694,-1.852337,-4.594572,0.079598,-1.614949,5.781567,c4
-0.866917,-0.823991,-0.715336,-3.468055,0.93625,0.988819,136.088763,0.418084,0.885714,1.229137,0.140618,0.307773,0.535757,0.7245,1.459862,-0.749591,c1
0.420424,1.196903,-2.891773,1.869793,2.297463,0.9084,8.387023,1.283852,-1.221473,1.211694,1.1107,-1.654936,-4.943365,-1.313257,-0.302045,6.493192,c4
1.483709,0.713719,4.08138,-0.499341,0.125315,0.763365,25.386428,0.868821,0.597848,1.430618,-0.831245,-0.963965,-0.862698,1.658895,2.460895,1.854665,c1
1.77278,1.645732,2.180432,1.379773,1.557204,0.738758,-3.991275,1.16609,6.113144,1.041517,0.515986,-0.5581,-3.40995,-1.055692,-1.668659,3.50034,c4
0.360843,0.621031,-1.003254,2.420635,1.252848,0.875286,0.479789,0.861939,5.722792,1.490623,0.60105,-0.171643,-1.092852,1.430109,-0.900596,3.324973,c4
-0.356816,1.322854,0.751427,3.546987,-0.369538,0.116515,-1.79494,-0.248973,5.0833,1.635441,0.104382,0.573342,1.121612,-1.449673,-2.85913,-0.025343,c3
0.264149,0.990144,1.451943,-11.200278,1.020483,0.780158,-3.624843,0.840713,4.254427,1.610669,1.156466,-0.190426,-2.760602,-0.375496,-0.772803,2.002702,c4
0.12812,1.868168,0.216594,-0.546645,-0.157212,0.984873,6.011253,-0.199328,-0.237892,1.503155,1.218242,-1.854957,-6.19362,0.528859,-0.46725,2.576807,c4
0.09435,-1.775265,7.567439,-1.256411,0.454898,0.725852,30.514643,1.506312,-0.302234,1.371143,-0.428234,-0.731675,1.166487,0.865091,-0.08026,1.311916,c1
